postcode,locality,state,long,lat
2177,BONNYRIGG,NSW,150.879379,-33.895053
2177,BONNYRIGG HEIGHTS,NSW,150.879379,-33.895053
2177,WENTWORTH PORT,NSW,150.886505,-33.888801
2178,CECIL PARK,NSW,150.838225,-33.87478
2178,KEMPS CREEK,NSW,150.838225,-33.87478
2178,MOUNT VERNON,NSW,150.838225,-33.87478
2179,AUSTRAL,NSW,150.812031,-33.933109
2179,LEPPINGTON,NSW,150.812031,-33.933109
2190,CHULLORA,NSW,151.053858,-33.901925
2190,GREENACRE,NSW,151.053858,-33.901925
2190,MOUNT LEWIS,NSW,151.053858,-33.901925
2191,BELFIELD,NSW,151.085513,-33.906803
2192,BELMORE,NSW,151.089663,-33.921018
2193,ASHBURY,NSW,151.12086,-33.910308
2193,CANTERBURY,NSW,151.12086,-33.910308
2193,HURLSTONE PARK,NSW,151.12086,-33.910308
2194,CAMPSIE,NSW,151.101777,-33.917601
2195,LAKEMBA,NSW,151.076939,-33.924525
2195,LAKEMBA DC,NSW,0,0
2195,WILEY PARK,NSW,151.076939,-33.924525
2196,PUNCHBOWL,NSW,151.057799,-33.930089
2196,ROSELANDS,NSW,151.057799,-33.930089
2197,BASS HILL,NSW,150.998155,-33.901198
2198,GEORGES HALL,NSW,150.986277,-33.908788
2199,YAGOONA,NSW,151.023171,-33.905586
2199,YAGOONA WEST,NSW,151.023171,-33.905586
2200,BANKSTOWN,NSW,151.014937,-33.926559
2200,BANKSTOWN AERODROME,NSW,150.9886638,-33.9226153
2200,BANKSTOWN AIRPORT,NSW,151.014937,-33.926559
2200,BANKSTOWN NORTH,NSW,151.014937,-33.926559
2200,BANKSTOWN SQUARE,NSW,151.014937,-33.926559
2200,CONDELL PARK,NSW,151.014937,-33.926559
2200,MANAHAN,NSW,151.014937,-33.926559
2200,MOUNT LEWIS,NSW,151.014937,-33.926559
2203,DULWICH HILL,NSW,151.138999,-33.90441
2204,MARRICKVILLE,NSW,151.155539,-33.912288
2204,MARRICKVILLE METRO,NSW,151.155539,-33.912288
2204,MARRICKVILLE SOUTH,NSW,151.155539,-33.912288
2205,ARNCLIFFE,NSW,151.147956,-33.937551
2205,TURRELLA,NSW,151.147956,-33.937551
2205,WOLLI CREEK,NSW,151.147956,-33.937551
2206,CLEMTON PARK,NSW,151.122881,-33.926056
2206,EARLWOOD,NSW,151.122881,-33.926056
2206,UNDERCLIFFE,NSW,151.122881,-33.926056
2207,BARDWELL PARK,NSW,151.119517,-33.948744
2207,BARDWELL VALLEY,NSW,151.119517,-33.948744
2207,BEXLEY,NSW,151.119517,-33.948744
2207,BEXLEY NORTH,NSW,151.119517,-33.948744
2207,BEXLEY SOUTH,NSW,151.119517,-33.948744
2208,KINGSGROVE,NSW,151.098002,-33.942632
2208,KINGSWAY WEST,NSW,151.098002,-33.942632
2209,BEVERLY HILLS,NSW,151.075304,-33.94913
2209,NARWEE,NSW,151.075304,-33.94913
2210,LUGARNO,NSW,151.052257,-33.957725
2210,PEAKHURST,NSW,151.052257,-33.957725
2210,PEAKHURST DC,NSW,0,0
2210,PEAKHURST HEIGHTS,NSW,151.052257,-33.957725
2210,RIVERWOOD,NSW,151.052257,-33.957725
2211,PADSTOW,NSW,151.03221,-33.961366
2211,PADSTOW HEIGHTS,NSW,151.03221,-33.961366
2212,REVESBY,NSW,151.014547,-33.947286
2212,REVESBY HEIGHTS,NSW,151.014547,-33.947286
2212,REVESBY NORTH,NSW,151.014547,-33.947286
2213,EAST HILLS,NSW,150.997836,-33.964102
2213,PANANIA,NSW,150.997836,-33.964102
2213,PICNIC POINT,NSW,150.997836,-33.964102
2214,MILPERRA,NSW,150.981592,-33.941443
2216,BANKSIA,NSW,151.148204,-33.955393
2216,BRIGHTON LE SANDS,NSW,0,0
2216,BRIGHTON-LE-SANDS,NSW,151.148204,-33.955393
2216,KYEEMAGH,NSW,151.148204,-33.955393
2216,ROCKDALE,NSW,151.148204,-33.955393
2216,ROCKDALE DC,NSW,0,0
2217,BEVERLEY PARK,NSW,151.140345,-33.974354
2217,KOGARAH,NSW,151.140345,-33.974354
2217,KOGARAH BAY,NSW,151.140345,-33.974354
2217,MONTEREY,NSW,151.140345,-33.974354
2217,RAMSGATE,NSW,151.140345,-33.974354
2217,RAMSGATE BEACH,NSW,151.140345,-33.974354
2218,ALLAWAH,NSW,151.117453,-33.973161
2218,CARLTON,NSW,151.117453,-33.973161
2219,DOLLS POINT,NSW,151.132495,-33.996587
2219,SANDRINGHAM,NSW,151.132495,-33.996587
2219,SANS SOUCI,NSW,151.132495,-33.996587
2220,HURSTVILLE,NSW,151.101764,-33.966692
2220,HURSTVILLE GROVE,NSW,151.101764,-33.966692
2220,HURSTVILLE WESTFIELD,NSW,151.101764,-33.966692
2221,BLAKEHURST,NSW,151.10599,-33.992159
2221,CARSS PARK,NSW,151.10599,-33.992159
2221,CONNELLS POINT,NSW,151.10599,-33.992159
2221,KYLE BAY,NSW,151.10599,-33.992159
2221,SOUTH HURSTVILLE,NSW,151.10599,-33.992159
2222,PENSHURST,NSW,151.084774,-33.964713
2223,MORTDALE,NSW,151.071837,-33.980264
2223,OATLEY,NSW,151.071837,-33.980264
2224,KANGAROO POINT,NSW,151.101891,-34.01362
2224,SYLVANIA,NSW,151.101891,-34.01362
2224,SYLVANIA SOUTHGATE,NSW,151.101891,-34.01362
2224,SYLVANIA WATERS,NSW,151.101891,-34.01362
2225,CARAVAN HEAD,NSW,151.087892,-33.997441
2225,OYSTER BAY,NSW,151.087892,-33.997441
2226,BONNET BAY,NSW,151.063808,-34.009345
2226,COMO,NSW,151.063808,-34.009345
2226,JANNALI,NSW,151.063808,-34.009345
2227,GYMEA,NSW,151.085005,-34.04984
2227,GYMEA BAY,NSW,151.085005,-34.04984
2228,MIRANDA,NSW,151.101564,-34.037692
2228,YOWIE BAY,NSW,151.101564,-34.037692
2229,CARINGBAH,NSW,151.120091,-34.05494
2229,CARINGBAH SOUTH,NSW,151.1196698,-34.05505669
2229,DOLANS BAY,NSW,151.120091,-34.05494
2229,LILLI PILLI,NSW,151.120091,-34.05494
2229,PORT HACKING,NSW,151.120091,-34.05494
2229,TAREN POINT,NSW,151.120091,-34.05494
2229,WARUMBUL,NSW,151.120091,-34.05494
2230,BUNDEENA,NSW,151.136596,-34.093213
2230,BURRANEER,NSW,151.136596,-34.093213
2230,CRONULLA,NSW,151.136596,-34.093213
2230,GREENHILLS BEACH,NSW,151.1636097,-34.0360001
2230,MAIANBAR,NSW,151.136596,-34.093213
2230,WOOLOOWARE,NSW,151.136596,-34.093213
2231,KURNELL,NSW,151.193492,-34.029927
2232,AUDLEY,NSW,151.064329,-34.061753
2232,GARIE,NSW,151.064329,-34.061753
2232,GRAYS POINT,NSW,151.064329,-34.061753
2232,KAREELA,NSW,151.064329,-34.061753
2232,KIRRAWEE,NSW,151.064329,-34.061753
2232,KIRRAWEE DC,NSW,0,0
2232,LOFTUS,NSW,151.064329,-34.061753
2232,SUTHERLAND,NSW,151.064329,-34.061753
2232,WORONORA,NSW,151.064329,-34.061753
2233,ENGADINE,NSW,151.027919,-34.114626
2233,HEATHCOTE,NSW,151.027919,-34.114626
2233,WATERFALL,NSW,151.027919,-34.114626
2233,WORONORA HEIGHTS,NSW,151.027919,-34.114626
2233,YARRAWARRAH,NSW,151.027919,-34.114626
2234,ALFORDS POINT,NSW,151.004412,-34.021938
2234,BANGOR,NSW,151.004412,-34.021938
2234,BARDEN RIDGE,NSW,151.004412,-34.021938
2234,ILLAWONG,NSW,151.004412,-34.021938
2234,LUCAS HEIGHTS,NSW,151.004412,-34.021938
2234,MENAI,NSW,151.004412,-34.021938
2234,MENAI CENTRAL,NSW,151.004412,-34.021938
2250,BUCKETTY,NSW,151.189243,-33.325373
2250,CALGA,NSW,151.189243,-33.325373
2250,CENTRAL MANGROVE,NSW,151.189243,-33.325373
2250,DONOVANS FOREST,NSW,151.189243,-33.325373
2250,EAST GOSFORD,NSW,151.189243,-33.325373
2250,ERINA,NSW,151.189243,-33.325373
2250,ERINA FAIR,NSW,151.189243,-33.325373
2250,GLENWORTH VALLEY,NSW,151.189243,-33.325373
2250,GOSFORD,NSW,151.189243,-33.325373
2250,GOSFORD WEST,NSW,151.189243,-33.325373
2250,GREENGROVE,NSW,151.189243,-33.325373
2250,HOLGATE,NSW,151.189243,-33.325373
2250,KARIONG,NSW,151.189243,-33.325373
2250,KULNURA,NSW,151.189243,-33.325373
2250,LISAROW,NSW,151.189243,-33.325373
2250,LOWER MANGROVE,NSW,151.189243,-33.325373
2250,MANGROVE CREEK,NSW,151.189243,-33.325373
2250,MANGROVE MOUNTAIN,NSW,151.189243,-33.325373
2250,MATCHAM,NSW,151.189243,-33.325373
2250,MOONEY MOONEY CREEK,NSW,151.189243,-33.325373
2250,MOUNT ELLIOT,NSW,151.189243,-33.325373
2250,MOUNT WHITE,NSW,151.189243,-33.325373
2250,NARARA,NSW,151.189243,-33.325373
2250,NIAGARA PARK,NSW,151.189243,-33.325373
2250,NORTH GOSFORD,NSW,151.189243,-33.325373
2250,PEATS RIDGE,NSW,151.189243,-33.325373
2250,POINT CLARE,NSW,151.189243,-33.325373
2250,POINT FREDERICK,NSW,151.189243,-33.325373
2250,SOMERSBY,NSW,151.189243,-33.325373
2250,SPRINGFIELD,NSW,151.189243,-33.325373
2250,TASCOTT,NSW,151.189243,-33.325373
2250,TEN MILE HOLLOW,NSW,151.189243,-33.325373
2250,UPPER MANGROVE,NSW,151.189243,-33.325373
2250,WENDOREE PARK,NSW,151.189243,-33.325373
2250,WEST GOSFORD,NSW,151.3236249,-33.4220092
2250,WYOMING,NSW,151.189243,-33.325373
2251,AVOCA BEACH,NSW,151.401999,-33.482209
2251,BENSVILLE,NSW,151.401999,-33.482209
2251,BOUDDI,NSW,151.401999,-33.482209
2251,COPACABANA,NSW,151.401999,-33.482209
2251,DAVISTOWN,NSW,151.401999,-33.482209
2251,GREEN POINT,NSW,151.401999,-33.482209
2251,KINCUMBER,NSW,151.401999,-33.482209
2251,KINCUMBER SOUTH,NSW,151.401999,-33.482209
2251,MACMASTERS BEACH,NSW,151.401999,-33.482209
2251,PICKETTS VALLEY,NSW,151.401999,-33.482209
2251,SARATOGA,NSW,151.401999,-33.482209
2251,YATTALUNGA,NSW,151.401999,-33.482209
2252,CENTRAL COAST MC,NSW,151.234,-33.3208
2256,BLACKWALL,NSW,151.331154,-33.482123
2256,HORSFIELD BAY,NSW,151.331154,-33.482123
2256,KOOLEWONG,NSW,151.331154,-33.482123
2256,LITTLE WOBBY,NSW,151.331154,-33.482123
2256,PATONGA,NSW,151.331154,-33.482123
2256,PEARL BEACH,NSW,151.331154,-33.482123
2256,PHEGANS BAY,NSW,151.331154,-33.482123
2256,WONDABYNE,NSW,151.331154,-33.482123
2256,WOY WOY,NSW,151.331154,-33.482123
2256,WOY WOY BAY,NSW,151.331154,-33.482123
2257,BOOKER BAY,NSW,151.374403,-33.520358
2257,BOX HEAD,NSW,151.374403,-33.520358
2257,DALEYS POINT,NSW,151.374403,-33.520358
2257,EMPIRE BAY,NSW,151.374403,-33.520358
2257,ETTALONG BEACH,NSW,151.374403,-33.520358
2257,HARDYS BAY,NSW,151.374403,-33.520358
2257,KILLCARE,NSW,151.374403,-33.520358
2257,KILLCARE HEIGHTS,NSW,151.374403,-33.520358
2257,PRETTY BEACH,NSW,151.374403,-33.520358
2257,ST HUBERTS ISLAND,NSW,151.374403,-33.520358
2257,UMINA BEACH,NSW,151.374403,-33.520358
2257,WAGSTAFFE,NSW,151.374403,-33.520358
2258,FOUNTAINDALE,NSW,151.3433,-33.333187
2258,KANGY ANGY,NSW,151.3433,-33.333187
2258,OURIMBAH,NSW,151.3433,-33.333187
2258,PALM GROVE,NSW,151.3433,-33.333187
2258,PALMDALE,NSW,151.3433,-33.333187
2259,ALISON,NSW,151.377213,-33.208801
2259,BUSHELLS RIDGE,NSW,151.4724539,-33.20316723
2259,CEDAR BRUSH CREEK,NSW,151.377213,-33.208801
2259,CHAIN VALLEY BAY,NSW,151.377213,-33.208801
2259,CRANGAN BAY,NSW,151.377213,-33.208801
2259,DOORALONG,NSW,151.377213,-33.208801
2259,DURREN DURREN,NSW,151.377213,-33.208801
2259,FRAZER PARK,NSW,151.377213,-33.208801
2259,FREEMANS,NSW,151.5934949,-33.20066983
2259,GWANDALAN,NSW,151.377213,-33.208801
2259,HALLORAN,NSW,151.377213,-33.208801
2259,HAMLYN TERRACE,NSW,151.377213,-33.208801
2259,JILLIBY,NSW,151.377213,-33.208801
2259,KANWAL,NSW,151.377213,-33.208801
2259,KIAR,NSW,151.4435371,-33.20712254
2259,KINGFISHER SHORES,NSW,151.5568306,-33.17074569
2259,LAKE MUNMORAH,NSW,151.377213,-33.208801
2259,LEMON TREE,NSW,151.377213,-33.208801
2259,LITTLE JILLIBY,NSW,151.377213,-33.208801
2259,MANNERING PARK,NSW,151.377213,-33.208801
2259,MARDI,NSW,151.377213,-33.208801
2259,MOONEE,NSW,151.6212133,-33.17122783
2259,POINT WOLSTONCROFT,NSW,151.377213,-33.208801
2259,RAVENSDALE,NSW,151.377213,-33.208801
2259,ROCKY POINT,NSW,151.377213,-33.208801
2259,SOUTH TACOMA,NSW,151.377213,-33.208801
2259,SUMMERLAND POINT,NSW,151.377213,-33.208801
2259,TACOMA,NSW,151.377213,-33.208801
2259,TACOMA SOUTH,NSW,151.4552558,-33.29381251
2259,TUGGERAH,NSW,151.377213,-33.208801
2259,TUGGERAWONG,NSW,151.377213,-33.208801
2259,WADALBA,NSW,151.377213,-33.208801
2259,WALLARAH,NSW,151.377213,-33.208801
2259,WARNERVALE,NSW,151.377213,-33.208801
2259,WATANOBBI,NSW,151.377213,-33.208801
2259,WOONGARRAH,NSW,151.377213,-33.208801
2259,WYBUNG,NSW,151.377213,-33.208801
2259,WYEE,NSW,151.377213,-33.208801
2259,WYEE POINT,NSW,151.377213,-33.208801
2259,WYONG,NSW,151.377213,-33.208801
2259,WYONG CREEK,NSW,151.377213,-33.208801
2259,WYONGAH,NSW,151.377213,-33.208801
2259,YARRAMALONG,NSW,151.377213,-33.208801
2260,ERINA HEIGHTS,NSW,151.436939,-33.42537
2260,FORRESTERS BEACH,NSW,151.436939,-33.42537
2260,NORTH AVOCA,NSW,151.436939,-33.42537
2260,TERRIGAL,NSW,151.436939,-33.42537
2260,WAMBERAL,NSW,151.436939,-33.42537
2261,BATEAU BAY,NSW,151.519708,-33.315827
2261,BAY VILLAGE,NSW,151.519708,-33.315827
2261,BERKELEY VALE,NSW,151.519708,-33.315827
2261,BLUE BAY,NSW,151.519708,-33.315827
2261,CHITTAWAY BAY,NSW,151.519708,-33.315827
2261,CHITTAWAY POINT,NSW,151.519708,-33.315827
2261,GLENNING VALLEY,NSW,151.519708,-33.315827
2261,KILLARNEY VALE,NSW,151.519708,-33.315827
2261,LONG JETTY,NSW,151.519708,-33.315827
2261,MAGENTA,NSW,151.5350654,-33.30022987
2261,SHELLY BEACH,NSW,151.519708,-33.315827
2261,THE ENTRANCE,NSW,151.519708,-33.315827
2261,THE ENTRANCE NORTH,NSW,151.519708,-33.315827
2261,TOOWOON BAY,NSW,151.519708,-33.315827
2261,TUMBI UMBI,NSW,151.519708,-33.315827
2262,BLUE HAVEN,NSW,151.528042,-33.209125
2262,BUDGEWOI,NSW,151.528042,-33.209125
2262,BUDGEWOI PENINSULA,NSW,151.5866994,-33.2156601
2262,BUFF POINT,NSW,151.528042,-33.209125
2262,COLONGRA,NSW,151.5435763,-33.20669829
2262,DOYALSON,NSW,151.528042,-33.209125
2262,DOYALSON NORTH,NSW,151.546024,-33.18557406
2262,HALEKULANI,NSW,151.528042,-33.209125
2262,SAN REMO,NSW,151.528042,-33.209125
2263,CANTON BEACH,NSW,151.556223,-33.285097
2263,CHARMHAVEN,NSW,151.556223,-33.285097
2263,GOROKAN,NSW,151.556223,-33.285097
2263,LAKE HAVEN,NSW,151.556223,-33.285097
2263,NORAH HEAD,NSW,151.556223,-33.285097
2263,NORAVILLE,NSW,151.556223,-33.285097
2263,TOUKLEY,NSW,151.556223,-33.285097
2264,BALCOLYN,NSW,151.533807,-33.106675
2264,BONNELLS BAY,NSW,151.533807,-33.106675
2264,BRIGHTWATERS,NSW,151.533807,-33.106675
2264,DORA CREEK,NSW,151.533807,-33.106675
2264,ERARING,NSW,151.533807,-33.106675
2264,MANDALONG,NSW,151.533807,-33.106675
2264,MIRRABOOKA,NSW,151.533807,-33.106675
2264,MORISSET,NSW,151.533807,-33.106675
2264,MORISSET PARK,NSW,151.533807,-33.106675
2264,MYUNA BAY,NSW,151.533807,-33.106675
2264,SILVERWATER,NSW,151.533807,-33.106675
2264,SUNSHINE,NSW,151.533807,-33.106675
2264,WINDERMERE PARK,NSW,151.533807,-33.106675
2264,YARRAWONGA PARK,NSW,151.533807,-33.106675
2265,COORANBONG,NSW,151.412119,-33.095552
2265,MARTINSVILLE,NSW,151.412119,-33.095552
2267,WANGI WANGI,NSW,151.591728,-33.086545
2278,BARNSLEY,NSW,151.590415,-32.932412
2278,KILLINGWORTH,NSW,151.590415,-32.932412
2278,WAKEFIELD,NSW,151.590415,-32.932412
2280,BELMONT,NSW,151.663175,-33.019715
2280,BELMONT NORTH,NSW,151.663175,-33.019715
2280,BELMONT SOUTH,NSW,151.663175,-33.019715
2280,CROUDACE BAY,NSW,151.663175,-33.019715
2280,FLORAVILLE,NSW,151.663175,-33.019715
2280,JEWELLS,NSW,151.663175,-33.019715
2280,MARKS POINT,NSW,151.663175,-33.019715
2280,VALENTINE,NSW,151.663175,-33.019715
2281,BLACKSMITHS,NSW,151.668857,-33.089963
2281,CAMS WHARF,NSW,151.668857,-33.089963
2281,CATHERINE HILL BAY,NSW,151.668857,-33.089963
2281,CAVES BEACH,NSW,151.668857,-33.089963
2281,LITTLE PELICAN,NSW,151.668857,-33.089963
2281,MIDDLE CAMP,NSW,151.668857,-33.089963
2281,MURRAYS BEACH,NSW,151.6230663,-33.11864875
2281,NORDS WHARF,NSW,151.668857,-33.089963
2281,PELICAN,NSW,151.668857,-33.089963
2281,PINNY BEACH,NSW,151.6356541,-33.11801816
2281,SWANSEA,NSW,151.668857,-33.089963
2281,SWANSEA HEADS,NSW,151.668857,-33.089963
2282,ELEEBANA,NSW,151.651275,-32.987279
2282,LAKELANDS,NSW,151.651275,-32.987279
2282,WARNERS BAY,NSW,151.651275,-32.987279
2283,ARCADIA VALE,NSW,151.57181,-33.019117
2283,AWABA,NSW,151.57181,-33.019117
2283,BALMORAL,NSW,151.57181,-33.019117
2283,BLACKALLS PARK,NSW,151.57181,-33.019117
2283,BOLTON POINT,NSW,151.57181,-33.019117
2283,BUTTABA,NSW,151.57181,-33.019117
2283,CAREY BAY,NSW,151.57181,-33.019117
2283,COAL POINT,NSW,151.57181,-33.019117
2283,FASSIFERN,NSW,151.57181,-33.019117
2283,FENNELL BAY,NSW,151.57181,-33.019117
2283,FISHING POINT,NSW,151.57181,-33.019117
2283,KILABEN BAY,NSW,151.57181,-33.019117
2283,RATHMINES,NSW,151.57181,-33.019117
2283,RYHOPE,NSW,151.57181,-33.019117
2283,TORONTO,NSW,151.57181,-33.019117
2284,ARGENTON,NSW,151.621183,-32.953236
2284,BOOLAROO,NSW,151.621183,-32.953236
2284,BOORAGUL,NSW,151.621183,-32.953236
2284,MARMONG POINT,NSW,151.621183,-32.953236
2284,SPEERS POINT,NSW,151.621183,-32.953236
2284,TERALBA,NSW,151.621183,-32.953236
2284,WOODRISING,NSW,151.621183,-32.953236
2285,CAMERON PARK,NSW,151.651095,-32.933305
2285,CARDIFF,NSW,151.651095,-32.933305
2285,CARDIFF HEIGHTS,NSW,151.651095,-32.933305
2285,CARDIFF SOUTH,NSW,151.651095,-32.933305
2285,EDGEWORTH,NSW,151.651095,-32.933305
2285,GLENDALE,NSW,151.651095,-32.933305
2285,MACQUARIE HILLS,NSW,151.651095,-32.933305
2286,HOLMESVILLE,NSW,151.532669,-32.923321
2286,SEAHAMPTON,NSW,151.532669,-32.923321
2286,WEST WALLSEND,NSW,151.532669,-32.923321
2287,BIRMINGHAM GARDENS,NSW,151.65807,-32.892577
2287,ELERMORE VALE,NSW,151.65807,-32.892577
2287,FLETCHER,NSW,151.65807,-32.892577
2287,MARYLAND,NSW,151.65807,-32.892577
2287,MINMI,NSW,151.65807,-32.892577
2287,RANKIN PARK,NSW,151.65807,-32.892577
2287,SUMMER HILL,NSW,151.65807,-32.892577
2287,WALLSEND,NSW,151.65807,-32.892577
2287,WALLSEND DC,NSW,0,0
2287,WALLSEND SOUTH,NSW,151.65807,-32.892577
2289,ADAMSTOWN,NSW,151.71008,-32.948567
2289,ADAMSTOWN HEIGHTS,NSW,151.71008,-32.948567
2289,GARDEN SUBURB,NSW,151.71008,-32.948567
2289,HIGHFIELDS,NSW,151.71008,-32.948567
2289,KOTARA,NSW,151.71008,-32.948567
2289,KOTARA FAIR,NSW,151.71008,-32.948567
2289,KOTARA SOUTH,NSW,151.71008,-32.948567
2290,BENNETTS GREEN,NSW,151.707801,-32.983963
2290,CHARLESTOWN,NSW,151.707801,-32.983963
2290,DUDLEY,NSW,151.707801,-32.983963
2290,GATESHEAD,NSW,151.707801,-32.983963
2290,HILLSBOROUGH,NSW,151.707801,-32.983963
2290,KAHIBAH,NSW,151.707801,-32.983963
2290,MOUNT HUTTON,NSW,151.707801,-32.983963
2290,REDHEAD,NSW,151.707801,-32.983963
2290,TINGIRA HEIGHTS,NSW,151.707801,-32.983963
2290,WHITEBRIDGE,NSW,151.707801,-32.983963
2291,MEREWETHER,NSW,151.742882,-32.951039
2291,MEREWETHER HEIGHTS,NSW,151.742882,-32.951039
2291,THE JUNCTION,NSW,151.742882,-32.951039
2292,BROADMEADOW,NSW,151.740716,-32.931589
2292,HAMILTON NORTH,NSW,151.740716,-32.931589
2293,MARYVILLE,NSW,151.754696,-32.917776
2293,WICKHAM,NSW,151.754696,-32.917776
2294,CARRINGTON,NSW,151.767408,-32.915791
2295,FERN BAY,NSW,151.80174,-32.879469
2295,STOCKTON,NSW,151.80174,-32.879469
2296,ISLINGTON,NSW,151.746237,-32.915698
2297,TIGHES HILL,NSW,151.750126,-32.909135
2298,GEORGETOWN,NSW,151.722243,-32.905633
2298,WARATAH,NSW,151.722243,-32.905633
2298,WARATAH WEST,NSW,151.722243,-32.905633
2299,JESMOND,NSW,151.704581,-32.909816
2299,LAMBTON,NSW,151.704581,-32.909816
2299,NORTH LAMBTON,NSW,151.704581,-32.909816
2300,BAR BEACH,NSW,151.778021,-32.931635
2300,COOKS HILL,NSW,151.778021,-32.931635
2300,NEWCASTLE,NSW,151.778021,-32.931635
2300,NEWCASTLE EAST,NSW,151.778021,-32.931635
2300,THE HILL,NSW,151.778021,-32.931635
2302,NEWCASTLE WEST,NSW,151.752466,-32.931265
2303,HAMILTON,NSW,151.743325,-32.924571
2303,HAMILTON DC,NSW,0,0
2303,HAMILTON EAST,NSW,151.743325,-32.924571
2303,HAMILTON SOUTH,NSW,151.743325,-32.924571
2304,KOORAGANG,NSW,151.73862,-32.880319
2304,MAYFIELD,NSW,151.73862,-32.880319
2304,MAYFIELD EAST,NSW,151.73862,-32.880319
2304,MAYFIELD NORTH,NSW,151.73862,-32.880319
2304,MAYFIELD WEST,NSW,151.73862,-32.880319
2304,SANDGATE,NSW,151.73862,-32.880319
2304,WARABROOK,NSW,151.73862,-32.880319
2305,KOTARA EAST,NSW,151.706545,-32.930221
2305,NEW LAMBTON,NSW,151.706545,-32.930221
2305,NEW LAMBTON HEIGHTS,NSW,151.706545,-32.930221
2306,WINDALE,NSW,151.682517,-32.993286
2307,SHORTLAND,NSW,151.688102,-32.88365
2308,CALLAGHAN,NSW,151.697356,-32.892884
2308,NEWCASTLE UNIVERSITY,NSW,151.697356,-32.892884
2309,DANGAR,NSW,148.890775,-30.352158
2310,HUNTER REGION MC,NSW,151.701,-32.1932
2311,ALLYNBROOK,NSW,151.522527,-32.3438
2311,BINGLEBURRA,NSW,151.522527,-32.3438
2311,BONNINGTON PARK,NSW,151.522527,-32.3438
2311,CARRABOLLA,NSW,151.522527,-32.3438
2311,EAST GRESFORD,NSW,151.522527,-32.3438
2311,ECCLESTON,NSW,151.522527,-32.3438
2311,GRESFORD,NSW,151.522527,-32.3438
2311,HALTON,NSW,151.522527,-32.3438
2311,LEWINSBROOK,NSW,151.522527,-32.3438
2311,LOSTOCK,NSW,151.522527,-32.3438
2311,MOUNT RIVERS,NSW,151.522527,-32.3438
2311,UPPER ALLYN,NSW,151.4607343,-32.14597291
2312,MINIMBAH,NSW,152.3722113,-32.16165072
2312,NABIAC,NSW,152.33084,-32.133322
2314,WILLIAMTOWN RAAF,NSW,151.840094,-32.797453
2315,CORLETTE,NSW,152.193698,-32.746224
2315,FINGAL BAY,NSW,152.193698,-32.746224
2315,GAN GAN,NSW,152.193698,-32.746224
2315,NELSON BAY,NSW,152.193698,-32.746224
2315,SHOAL BAY,NSW,152.193698,-32.746224
2316,ANNA BAY,NSW,152.083274,-32.776919
2316,BOAT HARBOUR,NSW,152.083274,-32.776919
2316,BOBS FARM,NSW,152.083274,-32.776919
2316,FISHERMANS BAY,NSW,152.083274,-32.776919
2316,ONE MILE,NSW,152.083274,-32.776919
2316,TAYLORS BEACH,NSW,152.083274,-32.776919
2317,SALAMANDER BAY,NSW,152.076399,-32.720937
2317,SOLDIERS POINT,NSW,152.076399,-32.720937
2318,CAMPVALE,NSW,151.851897,-32.769906
2318,FERODALE,NSW,151.851897,-32.769906
2318,FULLERTON COVE,NSW,151.851897,-32.769906
2318,MEDOWIE,NSW,151.851897,-32.769906
2318,OYSTER COVE,NSW,151.851897,-32.769906
2318,SALT ASH,NSW,151.851897,-32.769906
2318,WILLIAMTOWN,NSW,151.851897,-32.769906
2319,LEMON TREE PASSAGE,NSW,152.039551,-32.730927
2319,MALLABULA,NSW,152.039551,-32.730927
2319,TANILBA BAY,NSW,152.039551,-32.730927
2319,TILLIGERRY CREEK,NSW,151.990451,-32.75944213
2320,ABERGLASSLYN,NSW,151.543675,-32.741737
2320,ALLANDALE,NSW,151.543675,-32.741737
2320,ANAMBAH,NSW,151.543675,-32.741737
2320,BOLWARRA,NSW,151.543675,-32.741737
2320,BOLWARRA HEIGHTS,NSW,151.543675,-32.741737
2320,FARLEY,NSW,151.543675,-32.741737
2320,GLEN OAK,NSW,151.543675,-32.741737
2320,GOSFORTH,NSW,151.543675,-32.741737
2320,HILLSBOROUGH,NSW,151.543675,-32.741737
2320,HORSESHOE BEND,NSW,151.543675,-32.741737
2320,KEINBAH,NSW,151.543675,-32.741737
2320,LARGS,NSW,151.543675,-32.741737
2320,LORN,NSW,151.543675,-32.741737
2320,LOUTH PARK,NSW,151.543675,-32.741737
2320,MAITLAND,NSW,151.543675,-32.741737
2320,MAITLAND NORTH,NSW,151.543675,-32.741737
2320,MAITLAND VALE,NSW,151.543675,-32.741737
2320,MELVILLE,NSW,151.543675,-32.741737
2320,MINDARIBBA,NSW,151.543675,-32.741737
2320,MOUNT DEE,NSW,151.543675,-32.741737
2320,OAKHAMPTON,NSW,151.543675,-32.741737
2320,OAKHAMPTON HEIGHTS,NSW,151.543675,-32.741737
2320,POKOLBIN,NSW,151.543675,-32.741737
2320,ROSEBROOK,NSW,151.543675,-32.741737
2320,ROTHBURY,NSW,151.543675,-32.741737
2320,RUTHERFORD,NSW,151.543675,-32.741737
2320,SOUTH MAITLAND,NSW,151.543675,-32.741737
2320,TELARAH,NSW,151.543675,-32.741737
2320,WALLALONG,NSW,151.543675,-32.741737
2320,WINDELLA,NSW,151.543675,-32.741737
2321,BERRY PARK,NSW,151.683702,-32.660186
2321,BUTTERWICK,NSW,151.683702,-32.660186
